Chair Name, Cell Name, Location ID, Chair X, Chair Y, Chair Z
"Bench #3", "Cheydinhal Castle Great Hall", "CheydinhalCastleGreatHall", 1283.384399, -425.174805, -302.630981
"Bench #4", "Cheydinhal Castle Great Hall", "CheydinhalCastleGreatHall", 498.177734, -686.243530, -302.630981
"Bench #5", "Cheydinhal Castle Great Hall", "CheydinhalCastleGreatHall", 645.049927, -77.259163, -302.630981
"Chair #1", "Cheydinhal Castle Great Hall", "CheydinhalCastleGreatHall", -148.457565, -307.919067, -275.737610
"Chair #2", "Cheydinhal Castle Great Hall", "CheydinhalCastleGreatHall", -159.334015, -135.968582, -274.554810
"Chair #3", "Cheydinhal Castle Great Hall", "CheydinhalCastleGreatHall", -231.841629, -223.051727, -274.303650
"Chair #4", "Cheydinhal Castle Great Hall", "CheydinhalCastleGreatHall", -37.572369, -135.127075, -274.333191
"Chair #5", "Cheydinhal Castle Great Hall", "CheydinhalCastleGreatHall", -43.240120, -307.098938, -275.574402
"Chair #6", "Cheydinhal Castle Great Hall", "CheydinhalCastleGreatHall", 1097.362671, -66.645920, -272.678711
"Chair #7", "Cheydinhal Castle Great Hall", "CheydinhalCastleGreatHall", 1103.328613, -369.253845, -272.678711
"Chair #8", "Cheydinhal Castle Great Hall", "CheydinhalCastleGreatHall", 132.142426, -234.362793, -274.496399
"Chair #9", "Cheydinhal Castle Great Hall", "CheydinhalCastleGreatHall", 54.207806, -310.056702, -275.796021
"Chair #10", "Cheydinhal Castle Great Hall", "CheydinhalCastleGreatHall", 67.949432, -143.493622, -274.496399
"Bed #1", "Cheydinhal Castle Guard Barracks", "CheydinhalCastleGuardBarracks", -113.097633, -363.727631, 119.412567
"Bed #2", "Cheydinhal Castle Guard Barracks", "CheydinhalCastleGuardBarracks", -319.799225, -234.821457, 119.412567
"Bed #3", "Cheydinhal Castle Guard Barracks", "CheydinhalCastleGuardBarracks", -383.222351, 9.083164, 119.412567
"Bed #4", "Cheydinhal Castle Guard Barracks", "CheydinhalCastleGuardBarracks", 133.757492, -369.477051, 119.412567
"Bed #5", "Cheydinhal Castle Guard Barracks", "CheydinhalCastleGuardBarracks", 275.477692, -65.501541, -174.611359
"Bed #6", "Cheydinhal Castle Guard Barracks", "CheydinhalCastleGuardBarracks", 304.366302, 238.020233, 119.412567
"Bed #7", "Cheydinhal Castle Guard Barracks", "CheydinhalCastleGuardBarracks", 315.369720, -234.316833, -183.175186
"Bed #8", "Cheydinhal Castle Guard Barracks", "CheydinhalCastleGuardBarracks", 331.464081, -197.800644, 119.412567
"Bed #9", "Cheydinhal Castle Guard Barracks", "CheydinhalCastleGuardBarracks", 388.539093, 16.808212, 119.412567
"Bench #1", "Cheydinhal Castle Guard Barracks", "CheydinhalCastleGuardBarracks", -12.018556, -37.627533, -202.630981
"Bench #2", "Cheydinhal Castle Guard Barracks", "CheydinhalCastleGuardBarracks", -130.330612, -59.895916, -202.630981
"Bench #3", "Cheydinhal Castle Guard Barracks", "CheydinhalCastleGuardBarracks", -323.777100, -256.066650, -201.666534
"Chair #1", "Cheydinhal Castle Guard Barracks", "CheydinhalCastleGuardBarracks", 97.893959, 292.146851, -172.240845
"Stool #1", "Cheydinhal Castle Guard Barracks", "CheydinhalCastleGuardBarracks", 265.701263, -388.209900, -199.886353
"Stool #2", "Cheydinhal Castle Guard Barracks", "CheydinhalCastleGuardBarracks", 350.509460, 97.835342, -200.736771
"Bed #1", "Cheydinhal Castle Private Quarters", "CheydinhalCastlePrivateQuarters", 1050.197754, 885.167969, -155.085083
"Bed #2", "Cheydinhal Castle Private Quarters", "CheydinhalCastlePrivateQuarters", 1299.610596, -759.214539, -154.562286
"Bed #3", "Cheydinhal Castle Private Quarters", "CheydinhalCastlePrivateQuarters", 1775.114990, 775.541870, -155.085083
"Bed #4", "Cheydinhal Castle Private Quarters", "CheydinhalCastlePrivateQuarters", 2043.337158, -897.717346, -160.000000
"Bench #1", "Cheydinhal Castle Private Quarters", "CheydinhalCastlePrivateQuarters", 1268.082642, 642.558350, -175.572083
"Bench #2", "Cheydinhal Castle Private Quarters", "CheydinhalCastlePrivateQuarters", 2288.397949, -586.871582, -175.655731
"Bench #3", "Cheydinhal Castle Private Quarters", "CheydinhalCastlePrivateQuarters", 2303.531738, 908.122437, -174.132828
"Bench #4", "Cheydinhal Castle Private Quarters", "CheydinhalCastlePrivateQuarters", 2364.012939, -910.632507, -175.655731
"Bench #5", "Cheydinhal Castle Private Quarters", "CheydinhalCastlePrivateQuarters", 2368.433594, -568.740601, -175.655731
"Chair #1", "Cheydinhal Castle Private Quarters", "CheydinhalCastlePrivateQuarters", 1830.885254, -943.093567, -142.724976
"Chair #2", "Cheydinhal Castle Private Quarters", "CheydinhalCastlePrivateQuarters", 1856.191040, -773.287476, -149.664673
"Chair #3", "Cheydinhal Castle Private Quarters", "CheydinhalCastlePrivateQuarters", 735.487122, -942.017700, -147.213974
"Chair #4", "Cheydinhal Castle Private Quarters", "CheydinhalCastlePrivateQuarters", 789.705017, 623.497681, -144.567184
"Chair #5", "Cheydinhal Castle Private Quarters", "CheydinhalCastlePrivateQuarters", 997.771667, -837.373962, -147.213974
"Chair #6", "Cheydinhal Castle Private Quarters", "CheydinhalCastlePrivateQuarters", 999.327454, -681.798462, -147.213974
"Bed #1", "Cheydinhal Fighter's Guild", "CheydinhalFightersGuild", 2475.928467, 2070.478271, 6870.042480
"Bed #2", "Cheydinhal Fighter's Guild", "CheydinhalFightersGuild", 2481.873535, 1651.980103, 6870.042480
"Bed #3", "Cheydinhal Fighter's Guild", "CheydinhalFightersGuild", 2485.026855, 1893.801270, 6870.042480
"Chair #1", "Cheydinhal Fighter's Guild", "CheydinhalFightersGuild", 1537.154541, 1815.843262, 6698.453125
"Chair #2", "Cheydinhal Fighter's Guild", "CheydinhalFightersGuild", 1697.406128, 1740.407593, 6916.618652
"Chair #3", "Cheydinhal Fighter's Guild", "CheydinhalFightersGuild", 1818.078369, 1839.288208, 6916.618652
"Chair #4", "Cheydinhal Fighter's Guild", "CheydinhalFightersGuild", 1863.489990, 1758.130005, 6698.453125
"Chair #5", "Cheydinhal Fighter's Guild", "CheydinhalFightersGuild", 1958.440430, 2105.741455, 6696.657715
"Chair #6", "Cheydinhal Fighter's Guild", "CheydinhalFightersGuild", 2175.894775, 2070.550049, 6696.657715
"Chair #7", "Cheydinhal Fighter's Guild", "CheydinhalFightersGuild", 2244.024902, 1875.823486, 6916.618652
"Chair #8", "Cheydinhal Fighter's Guild", "CheydinhalFightersGuild", 2367.390137, 2231.866699, 6915.615234
"Chair #9", "Cheydinhal Fighter's Guild", "CheydinhalFightersGuild", 2452.175293, 1808.865234, 6696.658203
"Chair #10", "Cheydinhal Fighter's Guild", "CheydinhalFightersGuild", 2460.458008, 1874.740601, 6696.658203
"Chair #11", "Cheydinhal Fighter's Guild", "CheydinhalFightersGuild", 2563.951416, 2084.228271, 6696.657715
"Chair #12", "Cheydinhal Fighter's Guild", "CheydinhalFightersGuild", 2575.011230, 1877.191528, 6696.658203
"Chair #13", "Cheydinhal Fighter's Guild", "CheydinhalFightersGuild", 2575.061768, 1801.808105, 6696.658203
"Bed #1", "Cheydinhal Lords' Private Quarters", "CheydinhalCastleLordsQuarters", 4188.980469, -0.967011, -12.418045
"Bench #1", "Cheydinhal Lords' Private Quarters", "CheydinhalCastleLordsQuarters", 4029.045166, -560.771545, -41.745144
"Chair #1", "Cheydinhal Lords' Private Quarters", "CheydinhalCastleLordsQuarters", 4100.635254, 533.130066, -18.230217
"Chair #2", "Cheydinhal Lords' Private Quarters", "CheydinhalCastleLordsQuarters", 4147.996094, -407.647003, -18.230202
"Chair #3", "Cheydinhal Lords' Private Quarters", "CheydinhalCastleLordsQuarters", 4188.370605, 287.713837, -18.230202
"Chair #4", "Cheydinhal Lords' Private Quarters", "CheydinhalCastleLordsQuarters", 4284.811035, 548.738953, -18.262289
"Bed #1", "Chironasium Upper Level ", "ICArcaneUniversityEnchantingCenterUpstairs", -390.170929, 482.889984, 873.332520
"Bed #2", "Chironasium Upper Level ", "ICArcaneUniversityEnchantingCenterUpstairs", -640.788940, 539.213013, 873.332520
"Chair #1", "Chironasium Upper Level ", "ICArcaneUniversityEnchantingCenterUpstairs", -104.443558, 473.907837, 867.311707
"Chair #2", "Chironasium Upper Level ", "ICArcaneUniversityEnchantingCenterUpstairs", -140.227966, -226.673035, 871.957153
"Chair #3", "Chironasium Upper Level ", "ICArcaneUniversityEnchantingCenterUpstairs", -366.412140, 40.237328, 867.311707
"Chair #4", "Chironasium Upper Level ", "ICArcaneUniversityEnchantingCenterUpstairs", -37.066772, -136.620987, 871.957153
"Chair #5", "Chironasium Upper Level ", "ICArcaneUniversityEnchantingCenterUpstairs", -663.875061, 161.025406, 873.508423
"Chair #1", "Chironasium", "ICArcaneUniversityEnchantingCenter", 88.449585, -86.751602, -150.922546
"Chair #1", "Chorrol Castle Gate Tower", "ChorrolGateBRandBL", -70.775703, -187.070618, 863.565247
"Chair #2", "Chorrol Castle Gate Tower", "ChorrolGateBRandBL", 1101.131592, -187.703018, 863.565247
"Chair #3", "Chorrol Castle Gate Tower", "ChorrolGateBRandBL", 1213.674194, 45.949478, 865.966675
"Chair #4", "Chorrol Castle Gate Tower", "ChorrolGateBRandBL", 87.386429, -182.896332, 863.565247
"Bedroll #1", "Chorrol Fighters Guild Basement", "ChorrolFightersGuildBasement", 247.232025, -791.291565, -564.308411
"Bed #1", "Chorrol Mages Guild", "ChorrolMagesGuild", -504.337128, 505.749573, -302.580597
"Bench #1", "Chorrol Mages Guild", "ChorrolMagesGuild", -378.735504, -368.267853, -333.620819
"Chair #1", "Chorrol Mages Guild", "ChorrolMagesGuild", -117.012962, -412.265045, -305.730042
"Chair #2", "Chorrol Mages Guild", "ChorrolMagesGuild", -16.383303, -420.492035, -305.730042
"Chair #3", "Chorrol Mages Guild", "ChorrolMagesGuild", -242.478012, -339.690063, -305.730042
"Chair #4", "Chorrol Mages Guild", "ChorrolMagesGuild", 143.009384, -411.513977, -305.730042
"Bed #1", "Cindanwe's House", "SEFellmoorCindanwesHouse", 493.624847, -579.349792, 85.071480
"Chair #1", "Cindanwe's House", "SEFellmoorCindanwesHouse", 256.874969, -542.184998, -185.785919
"Chair #2", "Cindanwe's House", "SEFellmoorCindanwesHouse", 382.462677, -599.226807, -185.785919
"Chair #3", "Cindanwe's House", "SEFellmoorCindanwesHouse", 462.047394, -528.771484, -185.785919
"Bed #1", "Cingor's House", "LeyawiinCingorsHouse", -311.838776, -58.276093, -81.496857
"Bench #1", "Cingor's House", "LeyawiinCingorsHouse", 322.417572, 273.169434, -100.158218
"Chair #1", "Cingor's House", "LeyawiinCingorsHouse", -322.018860, 231.338760, -82.673035
"Chair #2", "Cingor's House", "LeyawiinCingorsHouse", 192.184174, 264.970398, -82.673035
"Chair #3", "Cingor's House", "LeyawiinCingorsHouse", 259.637451, 11.160602, -80.771713
"Chair #4", "Cingor's House", "LeyawiinCingorsHouse", 388.029846, -44.972363, -78.575264
"Stool #1", "Cingor's House", "LeyawiinCingorsHouse", -188.423508, 230.858963, -101.022095
"Stool #2", "Cingor's House", "LeyawiinCingorsHouse", -26.509415, -243.172379, -101.022095
"Bed #1", "City Swimmer's House", "BravilCitySwimmerHouse", 205.093597, 128.065674, -81.496864
"Bench #1", "City Swimmer's House", "BravilCitySwimmerHouse", -130.038116, 108.633408, -100.158218
"Chair #1", "City Swimmer's House", "BravilCitySwimmerHouse", -171.576645, -163.647095, -78.575264
"Chair #2", "City Swimmer's House", "BravilCitySwimmerHouse", -54.841824, -171.922470, -80.771713
"Chair #3", "City Swimmer's House", "BravilCitySwimmerHouse", 234.193298, -76.514153, -80.771713
"Bed #1", "City Watch Barracks", "AnvilTownGuardBarracks", 1700.948364, 2109.823486, 7322.998047
"Bed #2", "City Watch Barracks", "AnvilTownGuardBarracks", 1803.683594, 1896.529663, 7322.998047
"Bed #3", "City Watch Barracks", "AnvilTownGuardBarracks", 1976.706299, 1758.620972, 7322.998047
"Bed #4", "City Watch Barracks", "AnvilTownGuardBarracks", 2193.198730, 1687.371948, 7322.998047
"Bed #5", "City Watch Barracks", "AnvilTownGuardBarracks", 2409.964111, 2064.101318, 7053.192871
"Bed #6", "City Watch Barracks", "AnvilTownGuardBarracks", 2447.322021, 1883.225464, 7322.998047
"Bed #7", "City Watch Barracks", "AnvilTownGuardBarracks", 2572.721680, 2118.276855, 7322.998047
"Chair #1", "City Watch Barracks", "AnvilTownGuardBarracks", 1763.188477, 1869.358032, 7063.591797
"Chair #2", "City Watch Barracks", "AnvilTownGuardBarracks", 1930.615967, 1903.643433, 7069.638184
"Chair #3", "City Watch Barracks", "AnvilTownGuardBarracks", 2011.661499, 2161.494141, 7369.574219
"Chair #4", "City Watch Barracks", "AnvilTownGuardBarracks", 2043.649536, 2007.940308, 7369.574219
"Chair #5", "City Watch Barracks", "AnvilTownGuardBarracks", 2054.834717, 1888.366577, 7069.638184
"Chair #6", "City Watch Barracks", "AnvilTownGuardBarracks", 2099.597656, 2252.161377, 7369.574219
"Chair #7", "City Watch Barracks", "AnvilTownGuardBarracks", 2156.699951, 1969.359497, 7369.574219
"Chair #8", "City Watch Barracks", "AnvilTownGuardBarracks", 2267.069580, 2199.735840, 7369.574219
"Chair #9", "City Watch Barracks", "AnvilTownGuardBarracks", 2276.341309, 2065.091309, 7369.574219
"Chair #10", "City Watch Barracks", "AnvilTownGuardBarracks", 2386.805420, 2369.277100, 7065.155273
"Bed #1", "City Watch Barracks", "LeyawiinCityWatchBarracks", 3386.599121, 2574.089844, 7693.874512
"Bed #2", "City Watch Barracks", "LeyawiinCityWatchBarracks", 3605.002930, 2526.900879, 7693.874512
"Bed #3", "City Watch Barracks", "LeyawiinCityWatchBarracks", 3820.337402, 2588.796387, 7693.874512
"Bed #4", "City Watch Barracks", "LeyawiinCityWatchBarracks", 3963.367920, 2930.860596, 7391.120605
"Bed #5", "City Watch Barracks", "LeyawiinCityWatchBarracks", 3977.215088, 2828.831787, 7693.874512
"Chair #1", "City Watch Barracks", "LeyawiinCityWatchBarracks", 3840.266357, 3213.722168, 7403.407715
"Stool #1", "City Watch Barracks", "LeyawiinCityWatchBarracks", 3229.459717, 2910.847656, 7677.117188
"Stool #2", "City Watch Barracks", "LeyawiinCityWatchBarracks", 3251.546875, 2811.797852, 7677.117188
"Stool #3", "City Watch Barracks", "LeyawiinCityWatchBarracks", 3395.335449, 2940.934082, 7677.117188
"Stool #4", "City Watch Barracks", "LeyawiinCityWatchBarracks", 3405.972900, 2862.099854, 7677.117188
"Stool #5", "City Watch Barracks", "LeyawiinCityWatchBarracks", 3497.013428, 2993.116211, 7677.117188
"Stool #6", "City Watch Barracks", "LeyawiinCityWatchBarracks", 3586.440918, 3058.811035, 7677.117188
"Stool #7", "City Watch Barracks", "LeyawiinCityWatchBarracks", 3590.898193, 2887.954834, 7677.117188
"Stool #8", "City Watch Barracks", "LeyawiinCityWatchBarracks", 3673.384033, 2973.410400, 7677.117188
"Bed #1", "Clarabella Lower Deck", "AnvilTheSeaTubClarabellaLowerDeck", -63.802147, -142.797012, -16.000000
"Bed #1", "Clarabella Mid Deck", "AnvilTheSeaTubClarabellaMidDeck", 128.000000, 64.000000, -16.000000
"Bed #2", "Clarabella Mid Deck", "AnvilTheSeaTubClarabellaMidDeck", 384.000000, -320.000000, -16.000000
"Bed #3", "Clarabella Mid Deck", "AnvilTheSeaTubClarabellaMidDeck", 895.695801, -319.363068, -16.000000
"Chair #1", "Clarabella Mid Deck", "AnvilTheSeaTubClarabellaMidDeck", 1068.512817, -90.651222, -16.649063
"Chair #2", "Clarabella Mid Deck", "AnvilTheSeaTubClarabellaMidDeck", 110.273643, -92.357712, -16.975132
"Stool #1", "Clarabella Mid Deck", "AnvilTheSeaTubClarabellaMidDeck", 609.175293, -222.270599, -34.415791
"Chair #1", "Claudius Arcadia's Basement", "ICTalosPlazaClaudiusArcadiasHouseBasement", 1879.215332, 2235.464844, 7178.188477
"Chair #1", "Claudius Arcadia's House", "ICTalosPlazaClaudiusArcadiasHouse", -115.334778, 191.789032, -184.187836
"Chair #2", "Claudius Arcadia's House", "ICTalosPlazaClaudiusArcadiasHouse", -14.315875, 186.450134, -184.187714
"Chair #3", "Claudius Arcadia's House", "ICTalosPlazaClaudiusArcadiasHouse", -147.185806, 290.126678, -183.277435
"Chair #4", "Claudius Arcadia's House", "ICTalosPlazaClaudiusArcadiasHouse", -24.370525, 316.568817, -183.277435
"Chair #5", "Claudius Arcadia's House", "ICTalosPlazaClaudiusArcadiasHouse", 155.647842, -105.745445, -183.184479
"Chair #6", "Claudius Arcadia's House", "ICTalosPlazaClaudiusArcadiasHouse", 397.016174, 408.215332, -183.184479
"Bed #1", "Claudius Arcadia's Private Quarters", "ICTalosPlazaClaudiusArcadiasHouseUpstairs", -270.883636, 335.285492, -240.600159
"Chair #1", "Claudius Arcadia's Private Quarters", "ICTalosPlazaClaudiusArcadiasHouseUpstairs", -29.219854, -119.299438, -241.494049
"Chair #2", "Claudius Arcadia's Private Quarters", "ICTalosPlazaClaudiusArcadiasHouseUpstairs", 269.537628, 221.480087, -240.883209
"Chair #3", "Claudius Arcadia's Private Quarters", "ICTalosPlazaClaudiusArcadiasHouseUpstairs", 328.399200, 367.033478, -240.915283
"Bench #1", "Cloud Ruler Temple East Wing", "CloudRulerTempleEastWing", -106.755486, 261.964966, -158.806000
"Bench #2", "Cloud Ruler Temple East Wing", "CloudRulerTempleEastWing", -207.183746, -91.343346, -158.805969
"Bench #3", "Cloud Ruler Temple East Wing", "CloudRulerTempleEastWing", -208.536819, 31.813353, -158.806000
"Bench #4", "Cloud Ruler Temple East Wing", "CloudRulerTempleEastWing", -32.182621, -290.626068, -158.806000
"Chair #1", "Cloud Ruler Temple East Wing", "CloudRulerTempleEastWing", -13.690588, 530.837524, -86.589828
"Chair #2", "Cloud Ruler Temple East Wing", "CloudRulerTempleEastWing", -272.643890, -237.382507, -127.770775
"Chair #3", "Cloud Ruler Temple East Wing", "CloudRulerTempleEastWing", 208.655838, 596.752197, -86.589828
"Chair #4", "Cloud Ruler Temple East Wing", "CloudRulerTempleEastWing", 287.733673, 523.342163, -86.589828
"Chair #5", "Cloud Ruler Temple East Wing", "CloudRulerTempleEastWing", 29.778952, 279.963837, -127.920181
"Chair #6", "Cloud Ruler Temple East Wing", "CloudRulerTempleEastWing", 31.005545, 221.072098, -127.920181
"Bench #1", "Cloud Ruler Temple Great Hall", "CloudRulerTempleGreatHall", -179.981766, -90.796547, -370.482758
"Bench #2", "Cloud Ruler Temple Great Hall", "CloudRulerTempleGreatHall", -181.553116, -231.941284, -370.482758
"Bench #3", "Cloud Ruler Temple Great Hall", "CloudRulerTempleGreatHall", -184.481049, 68.856880, -370.482758
"Bench #4", "Cloud Ruler Temple Great Hall", "CloudRulerTempleGreatHall", -188.645889, 218.526505, -370.482758
"Bench #5", "Cloud Ruler Temple Great Hall", "CloudRulerTempleGreatHall", 168.247177, -231.429794, -370.482758
"Bench #6", "Cloud Ruler Temple Great Hall", "CloudRulerTempleGreatHall", 170.023972, -91.564468, -370.482758
"Bench #7", "Cloud Ruler Temple Great Hall", "CloudRulerTempleGreatHall", 170.831268, 67.848930, -370.482758
"Bench #8", "Cloud Ruler Temple Great Hall", "CloudRulerTempleGreatHall", 173.114624, 227.560287, -370.482758
"Chair #1", "Cloud Ruler Temple Great Hall", "CloudRulerTempleGreatHall", -132.360794, 862.004700, -336.760529
"Chair #2", "Cloud Ruler Temple Great Hall", "CloudRulerTempleGreatHall", -562.910828, 748.801270, -338.859619
"Chair #3", "Cloud Ruler Temple Great Hall", "CloudRulerTempleGreatHall", 160.093048, 216.074371, -336.760529
"Chair #4", "Cloud Ruler Temple Great Hall", "CloudRulerTempleGreatHall", 505.608215, 623.261353, -336.760529
"Chair #5", "Cloud Ruler Temple Great Hall", "CloudRulerTempleGreatHall", 538.988464, 142.195374, -338.859619
"Bed #1", "Cloud Ruler Temple West Wing", "CloudRulerTempleWestWing", 0.479167, -427.182892, 199.140854
"Bedroll #1", "Cloud Ruler Temple West Wing", "CloudRulerTempleWestWing", -127.272415, 312.598053, -127.605484
"Bedroll #2", "Cloud Ruler Temple West Wing", "CloudRulerTempleWestWing", -134.666122, 168.115280, -127.605484
"Bedroll #3", "Cloud Ruler Temple West Wing", "CloudRulerTempleWestWing", -135.823029, 40.099834, -127.605484
"Bedroll #4", "Cloud Ruler Temple West Wing", "CloudRulerTempleWestWing", -136.365250, -92.655991, -127.605484
"Bedroll #5", "Cloud Ruler Temple West Wing", "CloudRulerTempleWestWing", -137.448807, -238.254425, -127.605484
